label_ko,class1,class2,class3,Date,finance_statement,corp_code,company
파생상품부채,부채,비유동부채,파생상품부채,2018-12-31,7388120916.0,86520,에코프로
파생상품부채,부채,비유동부채,파생상품부채,2019-12-31,458212329.0,86520,에코프로
파생상품부채,부채,비유동부채,파생상품부채,2020-12-31,23845642963.0,86520,에코프로
파생상품부채,부채,비유동부채,파생상품부채,2021-12-31,52944382440.0,86520,에코프로
파생상품부채,부채,비유동부채,파생상품부채,2022-12-31,0.0,86520,에코프로
비유동부채,부채,비유동부채,,2016-12-31,63946931099.0,86520,에코프로
비유동부채,부채,비유동부채,,2017-12-31,84249001021.0,86520,에코프로
비유동부채,부채,비유동부채,,2018-12-31,176691335177.0,86520,에코프로
비유동부채,부채,비유동부채,,2019-12-31,220218824880.0,86520,에코프로
비유동부채,부채,비유동부채,,2020-12-31,308533150345.0,86520,에코프로
비유동부채,부채,비유동부채,,2021-12-31,736177922357.0,86520,에코프로
비유동부채,부채,비유동부채,,2022-12-31,741336930529.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2016-12-31,0.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2017-12-31,0.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2018-12-31,403677219.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2019-12-31,5347594580.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2020-12-31,10886622556.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2021-12-31,9112128652.0,86520,에코프로
계약부채,부채,유동부채,계약부채,2022-12-31,2133298953.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2016-12-31,0.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2017-12-31,0.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2018-12-31,0.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2019-12-31,51868083244.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2020-12-31,72423776861.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2021-12-31,152038758657.0,86520,에코프로
기타금융부채,부채,유동부채,기타금융부채,2022-12-31,214819155287.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2016-12-31,193138907.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2017-12-31,5758323007.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2018-12-31,1890728400.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2019-12-31,3523890343.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2020-12-31,7099911987.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2021-12-31,7477710292.0,86520,에코프로
기타부채,부채,유동부채,기타부채,2022-12-31,11812569098.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2016-12-31,1006510234.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2017-12-31,1320342550.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2018-12-31,6631791468.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2019-12-31,513078211.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2020-12-31,9626602841.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2021-12-31,150841665723.0,86520,에코프로
당기법인세부채,부채,유동부채,당기법인세부채,2022-12-31,79949881317.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2016-12-31,0.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2017-12-31,0.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2018-12-31,0.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2019-12-31,1523163999.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2020-12-31,942721896.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2021-12-31,1058922378.0,86520,에코프로
리스부채,부채,유동부채,리스부채,2022-12-31,1374238585.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2016-12-31,0.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2017-12-31,0.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2018-12-31,0.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2019-12-31,30941214945.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2020-12-31,63397261526.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2021-12-31,111939128050.0,86520,에코프로
매입채무,부채,유동부채,매입채무,2022-12-31,705571588557.0,86520,에코프로
차입금,부채,유동부채,차입금,2016-12-31,77598827777.0,86520,에코프로
차입금,부채,유동부채,차입금,2017-12-31,131921969816.0,86520,에코프로
차입금,부채,유동부채,차입금,2018-12-31,129461363726.0,86520,에코프로
차입금,부채,유동부채,차입금,2019-12-31,166918065058.0,86520,에코프로
차입금,부채,유동부채,차입금,2020-12-31,189480285213.0,86520,에코프로
차입금,부채,유동부채,차입금,2021-12-31,533473249665.0,86520,에코프로
차입금,부채,유동부채,차입금,2022-12-31,1065272927550.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2016-12-31,0.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2017-12-31,0.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2018-12-31,0.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2019-12-31,0.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2020-12-31,32060418466.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2021-12-31,1411659204.0,86520,에코프로
파생상품부채,부채,유동부채,파생상품부채,2022-12-31,1731359459.0,86520,에코프로
유동부채,부채,유동부채,,2016-12-31,108728141324.0,86520,에코프로
유동부채,부채,유동부채,,2017-12-31,179491757133.0,86520,에코프로
유동부채,부채,유동부채,,2018-12-31,258962167994.0,86520,에코프로
유동부채,부채,유동부채,,2019-12-31,260635090380.0,86520,에코프로
유동부채,부채,유동부채,,2020-12-31,385917601346.0,86520,에코프로
유동부채,부채,유동부채,,2021-12-31,967353222621.0,86520,에코프로
유동부채,부채,유동부채,,2022-12-31,2082665018806.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2016-12-31,0.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2017-12-31,0.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2018-12-31,0.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2019-12-31,92496878976.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2020-12-31,121989313766.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2021-12-31,61754405937.0,86520,에코프로
기타자본항목,자본,기타자본항목,,2022-12-31,114392918820.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2016-12-31,0.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2017-12-31,0.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2018-12-31,0.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2019-12-31,-14376585.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2020-12-31,5797398355.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2021-12-31,11026200152.0,86520,에코프로
기타포괄손익누계액,자본,기타포괄손익누계액,,2022-12-31,-2619680752.0,86520,에코프로
비지배지분,자본,비지배지분,,2016-12-31,29331320246.0,86520,에코프로
비지배지분,자본,비지배지분,,2017-12-31,37812976905.0,86520,에코프로
비지배지분,자본,비지배지분,,2018-12-31,50982418198.0,86520,에코프로
비지배지분,자본,비지배지분,,2019-12-31,171756341260.0,86520,에코프로
비지배지분,자본,비지배지분,,2020-12-31,262107685231.0,86520,에코프로
비지배지분,자본,비지배지분,,2021-12-31,552950535190.0,86520,에코프로
비지배지분,자본,비지배지분,,2022-12-31,1213996226618.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2016-12-31,-3762253251.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2017-12-31,-11057786477.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2018-12-31,23233901665.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2019-12-31,118468019240.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2020-12-31,134456390690.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2021-12-31,364413332658.0,86520,에코프로
이익잉여금,자본,이익잉여금,,2022-12-31,424859393453.0,86520,에코프로
자본금,자본,자본금,,2016-12-31,10681823500.0,86520,에코프로
자본금,자본,자본금,,2017-12-31,11045095500.0,86520,에코프로
자본금,자본,자본금,,2018-12-31,11045095500.0,86520,에코프로
자본금,자본,자본금,,2019-12-31,11045095500.0,86520,에코프로
자본금,자본,자본금,,2020-12-31,11045095500.0,86520,에코프로
자본금,자본,자본금,,2021-12-31,11987836000.0,86520,에코프로
자본금,자본,자본금,,2022-12-31,12628762500.0,86520,에코프로
자본총계,자본,자본총계,,2016-12-31,173681701179.0,86520,에코프로
자본총계,자본,자본총계,,2017-12-31,184404786120.0,86520,에코프로
자본총계,자본,자본총계,,2018-12-31,231861256021.0,86520,에코프로
자본총계,자본,자본총계,,2019-12-31,446980970163.0,86520,에코프로
자본총계,자본,자본총계,,2020-12-31,588714093048.0,86520,에코프로
자본총계,자본,자본총계,,2021-12-31,1696913828426.0,86520,에코프로
자본총계,자본,자본총계,,2022-12-31,2521780653709.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2016-12-31,0.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2017-12-31,0.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2018-12-31,0.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2019-12-31,53229011772.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2020-12-31,53318209506.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2021-12-31,694781518489.0,86520,에코프로
주식발행초과금,자본,주식발행초과금,,2022-12-31,758523033070.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2016-12-31,144350380933.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2017-12-31,146591809215.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2018-12-31,180878837823.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2019-12-31,275224628903.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2020-12-31,326606407817.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2021-12-31,1143963293236.0,86520,에코프로
지배기업의 소유지분,자본,지배기업의 소유지분,,2022-12-31,1307784427091.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2016-12-31,346356773602.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2017-12-31,448145544274.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2018-12-31,667514759192.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2019-12-31,927834885423.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2020-12-31,1283164844739.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2021-12-31,3400444973404.0,86520,에코프로
자본과부채총계,자본과부채총계,,,2022-12-31,5345782603044.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2016-12-31,0.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2017-12-31,0.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2018-12-31,0.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2019-12-31,0.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2020-12-31,0.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2021-12-31,1678865636.0,86520,에코프로
관계기업 및 공동기업투자,자산,비유동자산,관계기업 및 공동기업투자,2022-12-31,43034054029.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2016-12-31,6314019558.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2017-12-31,2103109400.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2018-12-31,27095640353.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2019-12-31,1237498900.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2020-12-31,1664837482.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2021-12-31,2050589865.0,86520,에코프로
기타금융자산,자산,비유동자산,기타금융자산,2022-12-31,1871446577.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2016-12-31,0.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2017-12-31,0.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2018-12-31,0.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2019-12-31,492227800.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2020-12-31,1001043577.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2021-12-31,0.0,86520,에코프로
기타자산,자산,비유동자산,기타자산,2022-12-31,2939266038.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2016-12-31,0.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2017-12-31,0.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2018-12-31,0.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2019-12-31,0.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2020-12-31,12715712000.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2021-12-31,19410914000.0,86520,에코프로
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2022-12-31,3812120204.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2016-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2017-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2018-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2019-12-31,6496558500.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2020-12-31,1831460640.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2021-12-31,4076356757.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2022-12-31,25847821655.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2016-12-31,20265814043.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2017-12-31,19626137885.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2018-12-31,16545878300.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2019-12-31,16618929250.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2020-12-31,17048408775.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2021-12-31,622296537873.0,86520,에코프로
무형자산,자산,비유동자산,무형자산,2022-12-31,420544601690.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2016-12-31,0.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2017-12-31,0.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2018-12-31,0.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2019-12-31,2612187208.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2020-12-31,2024179763.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2021-12-31,2312854470.0,86520,에코프로
사용권자산,자산,비유동자산,사용권자산,2022-12-31,4123393857.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2016-12-31,163634376060.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2017-12-31,232556791980.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2018-12-31,341600509216.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2019-12-31,507213901610.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2020-12-31,685289614916.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2021-12-31,1086269199766.0,86520,에코프로
유형자산,자산,비유동자산,유형자산,2022-12-31,1629476942518.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2016-12-31,1694733516.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2017-12-31,2546658142.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2018-12-31,3840620091.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2019-12-31,13568351253.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2020-12-31,46234357214.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2021-12-31,40674215132.0,86520,에코프로
이연법인세자산,자산,비유동자산,이연법인세자산,2022-12-31,51544836172.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2016-12-31,0.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2017-12-31,0.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2018-12-31,0.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2019-12-31,478997579.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2020-12-31,117016215.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2021-12-31,225011643.0,86520,에코프로
장기금융상품,자산,비유동자산,장기금융상품,2022-12-31,37008000.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2016-12-31,0.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2017-12-31,0.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2018-12-31,0.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2019-12-31,4704786552.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2020-12-31,0.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2021-12-31,1776682469.0,86520,에코프로
파생상품자산,자산,비유동자산,파생상품자산,2022-12-31,0.0,86520,에코프로
비유동자산,자산,비유동자산,,2016-12-31,220185618263.0,86520,에코프로
비유동자산,자산,비유동자산,,2017-12-31,283161381042.0,86520,에코프로
비유동자산,자산,비유동자산,,2018-12-31,396069990343.0,86520,에코프로
비유동자산,자산,비유동자산,,2019-12-31,560143219639.0,86520,에코프로
비유동자산,자산,비유동자산,,2020-12-31,767926630582.0,86520,에코프로
비유동자산,자산,비유동자산,,2021-12-31,1780771227611.0,86520,에코프로
비유동자산,자산,비유동자산,,2022-12-31,2183231490740.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2016-12-31,0.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2017-12-31,0.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2018-12-31,0.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2019-12-31,20302277314.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2020-12-31,0.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2021-12-31,0.0,86520,에코프로
계약자산,자산,유동자산,계약자산,2022-12-31,58165342367.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2016-12-31,6305799946.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2017-12-31,16152540218.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2018-12-31,910396827.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2019-12-31,14362649233.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2020-12-31,8246058281.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2021-12-31,514445109375.0,86520,에코프로
기타금융자산,자산,유동자산,기타금융자산,2022-12-31,230099717797.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2016-12-31,1524216140.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2017-12-31,1788665426.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2018-12-31,3056842148.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2019-12-31,2344013521.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2020-12-31,22974054431.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2021-12-31,36980181236.0,86520,에코프로
기타자산,자산,유동자산,기타자산,2022-12-31,201290875635.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2016-12-31,0.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2017-12-31,0.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2018-12-31,0.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2019-12-31,120000000.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2020-12-31,21000000000.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2021-12-31,20750000000.0,86520,에코프로
단기금융상품,자산,유동자산,단기금융상품,2022-12-31,35000000000.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2016-12-31,5341830.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2017-12-31,139842577.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2018-12-31,549530.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2019-12-31,618210.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2020-12-31,17423140.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2021-12-31,41197050.0,86520,에코프로
당기법인세자산,자산,유동자산,당기법인세자산,2022-12-31,27137610.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2016-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2017-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2018-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2019-12-31,0.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2020-12-31,590000000.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2021-12-31,2699991381.0,86520,에코프로
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2022-12-31,0.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2016-12-31,0.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2017-12-31,0.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2018-12-31,0.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2019-12-31,64676183873.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2020-12-31,98996200036.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2021-12-31,285512989887.0,86520,에코프로
매출채권,자산,유동자산,매출채권,2022-12-31,952161151888.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2016-12-31,60581410565.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2017-12-31,75677761868.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2018-12-31,165204747884.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2019-12-31,231243997401.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2020-12-31,226880894267.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2021-12-31,467391657702.0,86520,에코프로
재고자산,자산,유동자산,재고자산,2022-12-31,1270354915378.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2016-12-31,0.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2017-12-31,0.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2018-12-31,0.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2019-12-31,0.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2020-12-31,68600000.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2021-12-31,36609781.0,86520,에코프로
파생상품자산,자산,유동자산,파생상품자산,2022-12-31,59082313570.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2016-12-31,21582510215.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2017-12-31,22712522686.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2018-12-31,15680179237.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2019-12-31,34641926232.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2020-12-31,136464984002.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2021-12-31,291816009381.0,86520,에코프로
현금및현금성자산,자산,유동자산,현금및현금성자산,2022-12-31,356369658059.0,86520,에코프로
유동자산,자산,유동자산,,2016-12-31,126171155339.0,86520,에코프로
유동자산,자산,유동자산,,2017-12-31,164984163232.0,86520,에코프로
유동자산,자산,유동자산,,2018-12-31,271444768849.0,86520,에코프로
유동자산,자산,유동자산,,2019-12-31,367691665784.0,86520,에코프로
유동자산,자산,유동자산,,2020-12-31,515238214157.0,86520,에코프로
유동자산,자산,유동자산,,2021-12-31,1619673745793.0,86520,에코프로
유동자산,자산,유동자산,,2022-12-31,3162551112304.0,86520,에코프로
자산총계,자산,자산총계,,2016-12-31,346356773602.0,86520,에코프로
자산총계,자산,자산총계,,2017-12-31,448145544274.0,86520,에코프로
자산총계,자산,자산총계,,2018-12-31,667514759192.0,86520,에코프로
자산총계,자산,자산총계,,2019-12-31,927834885423.0,86520,에코프로
자산총계,자산,자산총계,,2020-12-31,1283164844739.0,86520,에코프로
자산총계,자산,자산총계,,2021-12-31,3400444973404.0,86520,에코프로
자산총계,자산,자산총계,,2022-12-31,5345782603044.0,86520,에코프로
부채총계,부채,부채총계,,2018-12-31,303906643806.0,247540,에코프로비엠
부채총계,부채,부채총계,,2019-12-31,280149616060.0,247540,에코프로비엠
부채총계,부채,부채총계,,2020-12-31,331668500645.0,247540,에코프로비엠
부채총계,부채,부채총계,,2021-12-31,829712539065.0,247540,에코프로비엠
부채총계,부채,부채총계,,2022-12-31,1885951251552.0,247540,에코프로비엠
기타금융부채,부채,비유동부채,기타금융부채,2018-12-31,588677137.0,247540,에코프로비엠
기타금융부채,부채,비유동부채,기타금융부채,2019-12-31,752744472.0,247540,에코프로비엠
기타금융부채,부채,비유동부채,기타금융부채,2020-12-31,2152049376.0,247540,에코프로비엠
기타금융부채,부채,비유동부채,기타금융부채,2021-12-31,2230466989.0,247540,에코프로비엠
기타금융부채,부채,비유동부채,기타금융부채,2022-12-31,4246808772.0,247540,에코프로비엠
리스부채,부채,비유동부채,리스부채,2018-12-31,0.0,247540,에코프로비엠
리스부채,부채,비유동부채,리스부채,2019-12-31,1357386926.0,247540,에코프로비엠
리스부채,부채,비유동부채,리스부채,2020-12-31,3109552242.0,247540,에코프로비엠
리스부채,부채,비유동부채,리스부채,2021-12-31,1972944001.0,247540,에코프로비엠
리스부채,부채,비유동부채,리스부채,2022-12-31,1981769297.0,247540,에코프로비엠
순확정급여부채,부채,비유동부채,순확정급여부채,2018-12-31,5839069053.0,247540,에코프로비엠
순확정급여부채,부채,비유동부채,순확정급여부채,2019-12-31,7863189800.0,247540,에코프로비엠
